waveform	Ch0		Gen	
t0	3/4/2022  15:19:29.755203		3/4/2022  15:19:29.755213	
delta t	2.000000E-5		2.000000E-5	

time[0]	Ch0	time[1]	Gen
3/4/2022  15:19:29.758563	1.982132E-1	3/4/2022  15:19:29.758573	1.852206E-1
3/4/2022  15:19:29.758583	1.984868E-1	3/4/2022  15:19:29.758593	1.844000E-1
3/4/2022  15:19:29.758603	1.984184E-1	3/4/2022  15:19:29.758613	1.834426E-1
3/4/2022  15:19:29.758623	1.984868E-1	3/4/2022  15:19:29.758633	1.828955E-1
3/4/2022  15:19:29.758643	1.982816E-1	3/4/2022  15:19:29.758653	1.822801E-1
3/4/2022  15:19:29.758663	1.983500E-1	3/4/2022  15:19:29.758673	1.815279E-1
3/4/2022  15:19:29.758683	1.984184E-1	3/4/2022  15:19:29.758693	1.808441E-1
3/4/2022  15:19:29.758703	1.981448E-1	3/4/2022  15:19:29.758713	1.805022E-1
3/4/2022  15:19:29.758723	1.986919E-1	3/4/2022  15:19:29.758733	1.800235E-1
3/4/2022  15:19:29.758743	1.985551E-1	3/4/2022  15:19:29.758753	1.794764E-1
3/4/2022  15:19:29.758763	1.980081E-1	3/4/2022  15:19:29.758773	1.792713E-1
3/4/2022  15:19:29.758783	1.985551E-1	3/4/2022  15:19:29.758793	1.788610E-1
3/4/2022  15:19:29.758803	1.980081E-1	3/4/2022  15:19:29.758813	1.783139E-1
3/4/2022  15:19:29.758823	1.980081E-1	3/4/2022  15:19:29.758833	1.783823E-1
3/4/2022  15:19:29.758843	1.982132E-1	3/4/2022  15:19:29.758853	1.781772E-1
3/4/2022  15:19:29.758863	1.982816E-1	3/4/2022  15:19:29.758873	1.783139E-1
3/4/2022  15:19:29.758883	1.981448E-1	3/4/2022  15:19:29.758893	1.777669E-1
3/4/2022  15:19:29.758903	1.985551E-1	3/4/2022  15:19:29.758913	1.778352E-1
3/4/2022  15:19:29.758923	1.982816E-1	3/4/2022  15:19:29.758933	1.775617E-1
3/4/2022  15:19:29.758943	1.981448E-1	3/4/2022  15:19:29.758953	1.776301E-1
3/4/2022  15:19:29.758963	1.983500E-1	3/4/2022  15:19:29.758973	1.776985E-1
3/4/2022  15:19:29.758983	1.982816E-1	3/4/2022  15:19:29.758993	1.779036E-1
3/4/2022  15:19:29.759003	1.983500E-1	3/4/2022  15:19:29.759013	1.781088E-1
3/4/2022  15:19:29.759023	1.984868E-1	3/4/2022  15:19:29.759033	1.782455E-1
3/4/2022  15:19:29.759043	1.982132E-1	3/4/2022  15:19:29.759053	1.784507E-1
3/4/2022  15:19:29.759063	1.986235E-1	3/4/2022  15:19:29.759073	1.783823E-1
3/4/2022  15:19:29.759083	1.982816E-1	3/4/2022  15:19:29.759093	1.787926E-1
3/4/2022  15:19:29.759103	1.982816E-1	3/4/2022  15:19:29.759113	1.789977E-1
3/4/2022  15:19:29.759123	1.980765E-1	3/4/2022  15:19:29.759133	1.794764E-1
3/4/2022  15:19:29.759143	1.985551E-1	3/4/2022  15:19:29.759153	1.795448E-1
3/4/2022  15:19:29.759163	1.982816E-1	3/4/2022  15:19:29.759173	1.800235E-1
3/4/2022  15:19:29.759183	1.984868E-1	3/4/2022  15:19:29.759193	1.802286E-1
3/4/2022  15:19:29.759203	1.977345E-1	3/4/2022  15:19:29.759213	1.808441E-1
3/4/2022  15:19:29.759223	1.982816E-1	3/4/2022  15:19:29.759233	1.812544E-1
3/4/2022  15:19:29.759243	1.982132E-1	3/4/2022  15:19:29.759253	1.815279E-1
3/4/2022  15:19:29.759263	1.981448E-1	3/4/2022  15:19:29.759273	1.820066E-1
3/4/2022  15:19:29.759283	1.978713E-1	3/4/2022  15:19:29.759293	1.824853E-1
3/4/2022  15:19:29.759303	1.985551E-1	3/4/2022  15:19:29.759313	1.829639E-1
3/4/2022  15:19:29.759323	1.980081E-1	3/4/2022  15:19:29.759333	1.835110E-1
3/4/2022  15:19:29.759343	1.986235E-1	3/4/2022  15:19:29.759353	1.840581E-1
3/4/2022  15:19:29.759363	1.985551E-1	3/4/2022  15:19:29.759373	1.844000E-1
3/4/2022  15:19:29.759383	1.980765E-1	3/4/2022  15:19:29.759393	1.849470E-1
