waveform	Ch0		Gen	
t0	4/22/2022  14:14:10.050150		4/22/2022  14:14:10.050152	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
4/22/2022  14:14:10.051185	-7.053905E-2	4/22/2022  14:14:10.051187	3.934636E-1
4/22/2022  14:14:10.051190	-6.988782E-2	4/22/2022  14:14:10.051192	3.911843E-1
4/22/2022  14:14:10.051195	-6.988782E-2	4/22/2022  14:14:10.051197	3.937892E-1
4/22/2022  14:14:10.051200	-7.086467E-2	4/22/2022  14:14:10.051202	3.941148E-1
4/22/2022  14:14:10.051205	-6.988782E-2	4/22/2022  14:14:10.051207	3.915099E-1
4/22/2022  14:14:10.051210	-6.923659E-2	4/22/2022  14:14:10.051212	3.928124E-1
4/22/2022  14:14:10.051215	-7.021344E-2	4/22/2022  14:14:10.051217	3.937892E-1
4/22/2022  14:14:10.051220	-6.988782E-2	4/22/2022  14:14:10.051222	3.918355E-1
4/22/2022  14:14:10.051225	-6.956221E-2	4/22/2022  14:14:10.051227	3.931380E-1
4/22/2022  14:14:10.051230	-7.021344E-2	4/22/2022  14:14:10.051232	3.934636E-1
4/22/2022  14:14:10.051235	-6.956221E-2	4/22/2022  14:14:10.051237	3.928124E-1
4/22/2022  14:14:10.051240	-6.956221E-2	4/22/2022  14:14:10.051242	3.934636E-1
4/22/2022  14:14:10.051245	-6.956221E-2	4/22/2022  14:14:10.051247	3.934636E-1
4/22/2022  14:14:10.051250	-6.923659E-2	4/22/2022  14:14:10.051252	3.928124E-1
4/22/2022  14:14:10.051255	-6.988782E-2	4/22/2022  14:14:10.051257	3.928124E-1
4/22/2022  14:14:10.051260	-7.021344E-2	4/22/2022  14:14:10.051262	3.937892E-1
4/22/2022  14:14:10.051265	-6.988782E-2	4/22/2022  14:14:10.051267	3.931380E-1
4/22/2022  14:14:10.051270	-7.021344E-2	4/22/2022  14:14:10.051272	3.934636E-1
4/22/2022  14:14:10.051275	-7.021344E-2	4/22/2022  14:14:10.051277	3.934636E-1
4/22/2022  14:14:10.051280	-6.956221E-2	4/22/2022  14:14:10.051282	3.924868E-1
4/22/2022  14:14:10.051285	-6.923659E-2	4/22/2022  14:14:10.051287	3.924868E-1
4/22/2022  14:14:10.051290	-6.956221E-2	4/22/2022  14:14:10.051292	3.934636E-1
4/22/2022  14:14:10.051295	-7.021344E-2	4/22/2022  14:14:10.051297	3.937892E-1
4/22/2022  14:14:10.051300	-6.923659E-2	4/22/2022  14:14:10.051302	3.928124E-1
4/22/2022  14:14:10.051305	-6.891097E-2	4/22/2022  14:14:10.051307	3.934636E-1
4/22/2022  14:14:10.051310	-1.081902E+0	4/22/2022  14:14:10.051312	6.949839E-1
4/22/2022  14:14:10.051315	-3.057739E+0	4/22/2022  14:14:10.051317	6.002297E-1
4/22/2022  14:14:10.051320	-4.568597E+0	4/22/2022  14:14:10.051322	7.109391E-1
4/22/2022  14:14:10.051325	-5.065813E+0	4/22/2022  14:14:10.051327	8.870973E-1
4/22/2022  14:14:10.051330	-5.066138E+0	4/22/2022  14:14:10.051332	1.074326E+0
4/22/2022  14:14:10.051335	-5.066138E+0	4/22/2022  14:14:10.051337	1.252764E+0
4/22/2022  14:14:10.051340	-5.066464E+0	4/22/2022  14:14:10.051342	1.419479E+0
4/22/2022  14:14:10.051345	-5.066789E+0	4/22/2022  14:14:10.051347	1.573821E+0
4/22/2022  14:14:10.051350	-5.067115E+0	4/22/2022  14:14:10.051352	1.719046E+0
4/22/2022  14:14:10.051355	-5.065487E+0	4/22/2022  14:14:10.051357	1.850920E+0
4/22/2022  14:14:10.051360	-5.065813E+0	4/22/2022  14:14:10.051362	1.974654E+0
4/22/2022  14:14:10.051365	-5.066789E+0	4/22/2022  14:14:10.051367	2.091550E+0
4/22/2022  14:14:10.051370	-5.067115E+0	4/22/2022  14:14:10.051372	2.197050E+0
4/22/2022  14:14:10.051375	-5.066789E+0	4/22/2022  14:14:10.051377	2.296037E+0
4/22/2022  14:14:10.051380	-5.067115E+0	4/22/2022  14:14:10.051382	2.388838E+0
4/22/2022  14:14:10.051385	-5.067441E+0	4/22/2022  14:14:10.051387	2.474149E+0
4/22/2022  14:14:10.051390	-5.066789E+0	4/22/2022  14:14:10.051392	2.552623E+0
4/22/2022  14:14:10.051395	-5.067766E+0	4/22/2022  14:14:10.051397	2.627189E+0
4/22/2022  14:14:10.051400	-5.067441E+0	4/22/2022  14:14:10.051402	2.694917E+0
4/22/2022  14:14:10.051405	-5.066789E+0	4/22/2022  14:14:10.051407	2.757761E+0
4/22/2022  14:14:10.051410	-5.067115E+0	4/22/2022  14:14:10.051412	2.817674E+0
4/22/2022  14:14:10.051415	-5.067766E+0	4/22/2022  14:14:10.051417	2.872052E+0
4/22/2022  14:14:10.051420	-5.067115E+0	4/22/2022  14:14:10.051422	2.921545E+0
4/22/2022  14:14:10.051425	-5.066789E+0	4/22/2022  14:14:10.051427	2.969737E+0
4/22/2022  14:14:10.051430	-5.067441E+0	4/22/2022  14:14:10.051432	3.014346E+0
4/22/2022  14:14:10.051435	-5.066464E+0	4/22/2022  14:14:10.051437	3.054071E+0
4/22/2022  14:14:10.051440	-5.067441E+0	4/22/2022  14:14:10.051442	3.092168E+0
4/22/2022  14:14:10.051445	-5.067441E+0	4/22/2022  14:14:10.051447	3.127009E+0
4/22/2022  14:14:10.051450	-5.066138E+0	4/22/2022  14:14:10.051452	3.158594E+0
4/22/2022  14:14:10.051455	-5.067115E+0	4/22/2022  14:14:10.051457	3.189853E+0
4/22/2022  14:14:10.051460	-5.066464E+0	4/22/2022  14:14:10.051462	3.218507E+0
4/22/2022  14:14:10.051465	-5.067441E+0	4/22/2022  14:14:10.051467	3.242928E+0
