waveform	Ch0		Gen	
t0	2/11/2022  14:55:10.653318		2/11/2022  14:55:10.653330	
delta t	4.000000E-5		4.000000E-5	

time[0]	Ch0	time[1]	Gen
2/11/2022  14:55:10.660038	-2.141447E-3	2/11/2022  14:55:10.660050	2.449669E-1
2/11/2022  14:55:10.660078	-1.489446E-3	2/11/2022  14:55:10.660090	2.436629E-1
2/11/2022  14:55:10.660118	-2.141447E-3	2/11/2022  14:55:10.660130	2.420329E-1
2/11/2022  14:55:10.660158	-1.489446E-3	2/11/2022  14:55:10.660170	2.394249E-1
2/11/2022  14:55:10.660198	-2.141447E-3	2/11/2022  14:55:10.660210	2.374689E-1
2/11/2022  14:55:10.660238	-2.141447E-3	2/11/2022  14:55:10.660250	2.355129E-1
2/11/2022  14:55:10.660278	-1.815446E-3	2/11/2022  14:55:10.660290	2.342089E-1
2/11/2022  14:55:10.660318	-2.793447E-3	2/11/2022  14:55:10.660330	2.316009E-1
2/11/2022  14:55:10.660358	-1.815446E-3	2/11/2022  14:55:10.660370	2.306229E-1
2/11/2022  14:55:10.660398	-1.815446E-3	2/11/2022  14:55:10.660410	2.280148E-1
2/11/2022  14:55:10.660438	-2.793447E-3	2/11/2022  14:55:10.660450	2.254068E-1
2/11/2022  14:55:10.660478	-2.793447E-3	2/11/2022  14:55:10.660490	2.237768E-1
2/11/2022  14:55:10.660518	-2.141447E-3	2/11/2022  14:55:10.660530	2.227988E-1
2/11/2022  14:55:10.660558	-2.141447E-3	2/11/2022  14:55:10.660570	2.208428E-1
2/11/2022  14:55:10.660598	-2.141447E-3	2/11/2022  14:55:10.660610	2.188868E-1
2/11/2022  14:55:10.660638	-2.467447E-3	2/11/2022  14:55:10.660650	2.172568E-1
2/11/2022  14:55:10.660678	-1.815446E-3	2/11/2022  14:55:10.660690	2.156268E-1
2/11/2022  14:55:10.660718	-3.119448E-3	2/11/2022  14:55:10.660730	2.133448E-1
2/11/2022  14:55:10.660758	-2.141447E-3	2/11/2022  14:55:10.660770	2.120408E-1
2/11/2022  14:55:10.660798	-2.141447E-3	2/11/2022  14:55:10.660810	2.107368E-1
2/11/2022  14:55:10.660838	-2.467447E-3	2/11/2022  14:55:10.660850	2.084548E-1
2/11/2022  14:55:10.660878	-2.141447E-3	2/11/2022  14:55:10.660890	2.068248E-1
2/11/2022  14:55:10.660918	-1.489446E-3	2/11/2022  14:55:10.660930	2.058468E-1
2/11/2022  14:55:10.660958	-1.815446E-3	2/11/2022  14:55:10.660970	2.029128E-1
2/11/2022  14:55:10.660998	-2.467447E-3	2/11/2022  14:55:10.661010	2.019348E-1
2/11/2022  14:55:10.661038	-2.141447E-3	2/11/2022  14:55:10.661050	1.999788E-1
2/11/2022  14:55:10.661078	-2.141447E-3	2/11/2022  14:55:10.661090	1.993268E-1
